"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","CHP_115","CHP_118","CHP_137","CHP_198","CHP_69","IPF_182","IPF_202","IPF_92"
"Up","ENSG00000114480",1.8767692509204,"3.90e-02","GBE1","3p12.2","protein_coding",9.24022465484741,9.66981596704512,8.84365102317135,8.46085350627318,9.30289550300937,10.0666932554729,12.0400297175793,9.95836690636165
"Up","ENSG00000116017",1.87634290804307,"1.66e-02","ARID3A","19p13.3","protein_coding",8.73407247096348,8.31188587974142,9.08272533861777,9.31836169356557,8.54732293567131,9.72844878408413,11.5650664582051,10.1700028856592
"Up","ENSG00000164463",1.8760305316041,"7.60e-03","CREBRF","5q35.1","protein_coding",10.1604442733086,11.021316989552,10.7873458211005,10.7469261166801,10.1122126658414,11.742977488619,13.2459483137533,11.979925451274
"Up","ENSG00000172081",1.87249907765652,"1.95e-02","MOB3A","19p13.3","protein_coding",10.3946007240922,10.5545487756193,10.9918237689983,10.9830106332466,10.3398617253361,11.0775640694187,13.3706768954389,12.356480044691
"Up","ENSG00000143622",1.87235132540532,"1.39e-02","RIT1","1q22","protein_coding",10.561170374528,10.8903952724995,10.4022714421372,9.84643134496513,10.9380432971381,11.4773692455964,13.2634023890911,11.9946243766083
"Up","ENSG00000239569",1.87222110932363,"8.31e-02","KMT2E-AS1","7q22.3","lncRNA",5.66868616351584,6.24021779587391,5.91782033944435,7.26535843469155,7.26815821133382,7.25875151005749,9.46726822679243,7.63472264953705
"Up","ENSG00000251230",1.87035866265615,"6.56e-02","MIR3945HG","4q35.1","lncRNA",7.28508686938919,9.3248181834061,9.40051604775167,8.51558002784931,9.1906054204027,9.39275081971326,11.652448803851,10.4449045954604
"Up","ENSG00000181381",1.87010745470304,"6.42e-02","DDX60L","4q32.3","protein_coding",11.000808910809,12.9853535758989,12.874028417594,12.3137433309613,11.7601503297436,13.5080330460135,15.1859040676625,13.0642084565011
"Up","ENSG00000142405",1.86991868861802,"9.85e-02","NLRP12","19q13.42","protein_coding",6.78813960525734,8.26291061483179,7.61435175345105,9.08755645364713,9.00491517309018,8.38867071468274,11.0779339050194,10.1563908328604
"Up","ENSG00000163975",1.8689775652957,"2.78e-02","MELTF","3q29","protein_coding",6.40860657054114,5.89929539726479,6.79788112008881,5.77077360848496,6.60126302866055,7.20208766927913,9.00917181136734,7.62545334152994
"Up","ENSG00000223799",1.86822227968655,"4.14e-02","IL10RB-DT","21q22.11","lncRNA",5.54248288821331,6.85012317887315,7.21824311490469,6.66254245402479,7.69137893707096,7.76836193406011,9.36009733767547,8.81618839945585
"Up","ENSG00000091039",1.86710235782877,"4.46e-02","OSBPL8","12q21.2","protein_coding",11.1686418585559,12.399488606643,12.1223105397056,10.4108604885812,11.3405601484235,12.7959472764411,14.3549031091092,12.8100288950664
"Up","ENSG00000226564",1.86523515202813,"8.88e-02","FTH1P20","2q31.3","processed_pseudogene",5.40417207871995,6.25698854371281,6.1265116540604,4.55217609326009,6.34563484247353,6.12359951998403,8.57461350925068,7.32118434946905
"Up","ENSG00000169403",1.86228105059684,"6.04e-02","PTAFR","1p35.3","protein_coding",10.4600661795927,12.2028095070333,10.7229449132825,10.7403762562094,12.4673561996602,12.3434911164601,13.9093193623405,13.612025072434
"Up","ENSG00000115271",1.86187848756175,"5.82e-02","GCA","2q24.2","protein_coding",9.29344010885568,11.2994539512047,10.3491444728267,9.87661085107607,11.026891186511,11.0842984433057,13.211592988542,12.175400808704
"Up","ENSG00000141506",1.8615668306351,"4.22e-02","PIK3R5","17p13.1","protein_coding",10.418751449256,11.6104605685527,11.9944041854181,11.8987160194888,11.1859712641411,11.9519444440552,14.2412955940234,13.094020805262
"Up","ENSG00000174130",1.86016131375381,"2.79e-02","TLR6","4p14","protein_coding",7.82640872136608,9.84918583660485,9.04724231621864,8.9748956858547,9.79744150633761,10.6052953726082,11.7362687386082,10.7264509675323
"Up","ENSG00000184277",1.85539206348307,"5.82e-02","TM2D3","15q26.3","protein_coding",8.56042329987192,9.20245192590202,8.22619319311169,8.39565626795268,9.59945346607844,9.47020620941214,11.7626928784438,9.8970981792926
"Up","ENSG00000067048",1.8547992073421,"3.88e-02","DDX3Y ENSG00000067048","Yq11.221","protein_coding",10.5893720849394,11.5564444737618,11.0922368210508,10.7688148984283,10.939698505581,11.9853083217086,13.9051952744878,11.6623822965182
"Up","ENSG00000197081",1.85470837908564,"2.89e-02","IGF2R","6q25.3","protein_coding",12.3330096258582,14.1154451541259,12.9463259363875,13.3614601625602,13.8970778055704,14.8008006017034,16.0711983587563,14.6306658775271
"Up","ENSG00000235750",1.85382600719923,"1.87e-02","KIAA0040","1q25.1","protein_coding",9.07908875834898,9.2366748047375,8.70089345298389,9.00252849921857,9.73653450855365,9.74412657868747,11.8190866355257,10.8519689625312
"Up","ENSG00000165029",1.85357431042619,"2.29e-02","ABCA1","9q31.1","protein_coding",11.8864985967323,12.9754126490586,11.9080274493773,12.8388297247677,13.2825045703458,14.3563430998485,15.2326056983935,13.5503767354766
"Up","ENSG00000253276",1.84960485606357,"1.59e-02","CCDC71L","7q22.3","protein_coding",8.17726336002613,8.66593673695445,8.59955105940373,7.43719747365416,8.75961844263216,9.07206418244519,10.5771086040577,10.605557472994
"Up","ENSG00000105656",1.8487305421022,"8.04e-02","ELL","19p13.11","protein_coding",8.5819712221978,8.59845254602146,9.46724206377623,9.49993967187291,8.94024121550509,9.05616648219214,12.0484923071254,9.99751396949615
"Up","ENSG00000165801",1.84671638869937,"5.73e-02","ARHGEF40 ENSG00000165801","14q11.2","protein_coding",8.8181867368384,8.52765611392101,9.18422064451594,8.95240192197317,9.91541372331625,9.34494751542377,11.958283411944,10.5703649217565
"Up","ENSG00000138646",1.84313727799443,"5.62e-02","HERC5","4q22.1","protein_coding",8.38152637055569,10.5814290623739,9.48250375173849,9.39125023083936,9.81076816355602,11.0025194199983,12.3961510575613,10.518105141799
"Up","ENSG00000162924",1.83924282643618,"3.04e-02","REL","2p16.1","protein_coding",10.3018785390675,11.1351166639186,11.3778660921637,10.695369403716,10.348194629,11.8509120737805,13.6011204325394,11.7558760722954
"Up","ENSG00000069974",1.83641645822734,"6.92e-02","RAB27A","15q21.3","protein_coding",9.41547923671355,9.39468421249645,9.07267606970432,9.30953933843389,10.0502303287843,9.71259874509023,12.4479557492668,10.2722835216353
"Up","ENSG00000248124",1.83471776600985,"7.53e-02","RRN3P1","16p12.2","transcribed_unprocessed_pseudogene",7.0883379022518,8.86229523505761,9.54198551253869,9.10295600082006,8.64254272614156,9.9572250993694,11.5900506376701,9.65552717814748
"Up","ENSG00000116337",1.82664507733459,"9.28e-02","AMPD2","1p13.3","protein_coding",8.94416527733027,9.03995512891627,9.81643151120703,10.223965251464,9.36334344789011,9.42494131551928,12.4999292659748,10.5745854726673
"Up","ENSG00000129292",1.82558431665126,"4.92e-02","PHF20L1 ENSG00000129292","8q24.22","protein_coding",11.02165579768,11.0176311981466,10.6437036972407,10.7542593392117,10.5559933388821,11.2219675288421,13.7259151288525,11.6169192519398
"Up","ENSG00000169180",1.81937964393541,"2.63e-02","XPO6 ENSG00000169180","16p12.1","protein_coding",11.1151460490501,11.1525868389184,11.2387421414881,11.6709896326367,11.1714873226679,11.732655311372,14.0310654113331,12.6099913547392
"Up","ENSG00000184014",1.81908863279868,"5.12e-02","DENND5A","11p15.4","protein_coding",11.4811367599961,13.1154829055145,12.9607012361259,12.73269714435,12.1591486628584,13.0827241250033,15.3094738503644,14.0101293553215
"Up","ENSG00000171988",1.81783600381194,"5.12e-02","JMJD1C","10q21.3","protein_coding",11.3817452708349,12.749440676781,12.2959436799018,12.1809777793462,11.746975880981,12.9453711870506,14.9759422297059,12.9288824577381
"Up","ENSG00000107201",1.81515552820082,"2.01e-02","DDX58","9p21.1","protein_coding",10.5706323309685,10.5730826474748,9.95690870402008,10.1628255075799,10.5795413312249,11.4790736791286,13.1161930618644,11.2387541681854
"Up","ENSG00000162645",1.81326495035498,"7.45e-02","GBP2","1p22.2","protein_coding",11.6346573973678,11.6367286636675,10.6180208807019,12.1417526321241,12.6124321280194,12.4716560054386,14.6887142593401,12.8440170034818
"Up","ENSG00000055208",1.81289524869703,"3.32e-02","TAB2","6q25.1","protein_coding",11.1845754166915,11.3896663108984,11.3312106285139,10.6576297970165,10.936386187488,11.6232304812588,13.9054070532012,12.2881838812665
"Up","ENSG00000127311",1.80885356915068,"8.51e-02","HELB","12q14.3","protein_coding",7.63352688077371,8.30383792250775,8.33108287810204,9.57547974039226,8.42975206025634,9.18497695193241,11.4332116409629,9.47765202495783
"Up","ENSG00000089818",1.80782633968349,"2.85e-02","NECAP1","12p13.31","protein_coding",9.42743163293995,9.88334132056448,9.64730631422163,9.19445122807349,9.23980364849046,10.2334980511697,12.2606821547592,10.5268439122497
"Up","ENSG00000266094",1.79971858388974,"1.75e-02","RASSF5","1q32.1","protein_coding",11.0643819517772,11.7480558332159,11.5066133560067,11.3383788299944,11.2756384942538,11.7928237312427,13.9271597227781,13.162712625608
"Up","ENSG00000165195",1.79921338895209,"8.93e-02","PIGA","Xp22.2","protein_coding",8.29935924094456,8.88674710635421,8.31412232450782,7.81300707569756,8.27401980963831,9.10775711278886,11.2965041080598,8.37393103014785
"Up","AC048341.2",1.7989521432796,"9.02e-02",NA,"NANA",NA,4.74005723500743,5.33053742268738,6.00495151384335,5.3566857719782,5.45249064706765,6.07032280407272,8.16885290997071,6.03849361766157
"Up","ENSG00000157593",1.79676088800465,"9.55e-02","SLC35B2","6p21.1","protein_coding",8.47086138074402,8.31988919103723,7.28939148339445,8.08008212185059,9.24159397470571,8.53020890327966,11.2304215373997,9.56993335257999
"Up","AC007613.1",1.7964121348092,"3.07e-02",NA,"NANA",NA,4.18605844258646,5.33053742268738,5.50466084677243,5.25006264627207,5.68077846893704,6.40755727410449,7.48926262398044,6.78500753714805
"Up","ENSG00000111490",1.79578962176341,"6.77e-02","TBC1D30","12q14.3","protein_coding",5.99209242130911,5.50914931003911,6.04662004500689,5.845916817009,5.52484778644508,6.4359166464558,8.55746653468197,6.44903557940869
"Up","ENSG00000119048",1.79346876183496,"3.94e-02","UBE2B","5q31.1","protein_coding",9.40644950382711,10.4707655801374,9.64051915338994,8.75534192463567,10.4155607837632,10.6708924866002,12.328585428149,11.5326553528488
"Up","ENSG00000189067",1.79160735430795,"2.90e-02","LITAF","16p13.13","protein_coding",13.2380533201281,13.8150975425588,13.7116810175292,12.1058965767237,13.8203893805312,14.202482501642,15.7108281917878,15.4436722038691
"Up","ENSG00000115267",1.79137033448203,"1.26e-02","IFIH1","2q24.2","protein_coding",10.8820629696696,10.7786933784145,10.0078996955173,10.2927265434149,10.9005733586865,11.6721047941875,13.1748191986811,11.8708981159982
"Up","ENSG00000131873",1.78704642405454,"1.37e-02","CHSY1 ENSG00000131873","15q26.3","protein_coding",9.17082031220149,9.8352939654423,9.43230127340366,9.32713042606076,9.7288966583719,10.0700898394085,11.9945688702253,11.2410319371401
"Up","ENSG00000170832",1.78663689870086,"6.33e-02","USP32","17q23.2","protein_coding",10.6957346654452,11.8831467547869,11.5103409499456,11.2186082954569,11.2003112382017,11.7056124183943,14.1969134078305,12.2724958098937
"Up","ENSG00000120306",1.77426615587796,"9.16e-02","CYSTM1","5q31.3","protein_coding",9.75836806772365,9.80710236678932,9.4900744768977,7.52365421179578,10.0593946718363,10.0065118262848,12.1463508983873,11.0152395967948
"Up","ENSG00000271646",1.77359397851292,"6.85e-02","IRF2-DT","4q35.1","lncRNA",6.43252589564547,6.06082690185958,5.77638442586875,7.21899858079655,7.70182088041723,7.54573444841319,9.16446548956183,8.54837381652382
"Up","ENSG00000198910",1.77169945261957,"3.90e-02","L1CAM","Xq28","protein_coding",3.64633003224209,4.37808674229581,4.626476315451,4.6671430389971,4.92008533447572,5.76970619087549,6.42974762662572,6.02445751147513
"Up","ENSG00000136167",1.76610495336519,"9.61e-02","LCP1","13q14.13","protein_coding",13.9174911446172,15.6978656568787,14.3351726562234,13.6142071837322,15.3286888034642,15.1559002341211,17.3839766182225,16.3621558390838
"Up","ENSG00000008294",1.76396921049883,"1.49e-02","SPAG9","17q21.33","protein_coding",11.4897122754726,12.3744908949593,12.1410657595138,11.8021738613719,11.6518973124874,12.7546787665718,14.4546530169635,13.3341355134016
"Up","ENSG00000136869",1.75828418014209,"5.81e-02","TLR4","9q33.1","protein_coding",11.0334344364305,12.7293006803948,11.5269969526445,11.5945196684474,12.4774572413499,12.9061585113705,14.6330865742753,13.0984242923347
"Up","ENSG00000175592",1.75498528413408,"8.92e-02","FOSL1","11q13.1","protein_coding",6.08557112990718,5.78830759979852,6.74823556184317,5.3566857719782,6.46077586864015,6.22459078331,8.76589858469098,7.55884505772893
"Up","ENSG00000147010",1.75082773239311,"7.92e-02","SH3KBP1","Xp22.12","protein_coding",10.5379296236147,9.67917882508135,9.71024007262371,10.1566895603616,10.7267711630073,10.345183909962,13.02557672838,11.2353307576358
"Up","ENSG00000168297",1.74954036208757,"6.16e-02","PXK","3p14.3","protein_coding",8.93582154942376,9.95189546616352,9.19352461895143,9.18724507424513,9.71993442403046,9.92382350966925,12.2176691330818,10.3283448377583
"Up","ENSG00000034713",1.74798187934897,"8.78e-02","GABARAPL2","16q23.1","protein_coding",10.1351590550144,10.2265722475937,10.0288418623821,8.63338317094238,10.7856308984852,10.4626907394632,12.8035918516068,11.3203657698355
"Up","ENSG00000147894",1.7467036872706,"8.62e-02","C9orf72","9p21.2","protein_coding",9.94038232624134,11.6347249344036,10.6162923268213,11.0639264353573,10.8857665913047,11.6672538229818,13.7341652366204,11.4295798887397
"Up","ENSG00000140199",1.74423153230236,"4.81e-02","SLC12A6","15q14","protein_coding",11.2124743905043,12.7268573534265,12.1982242435726,12.0019207956764,11.730177421357,12.7877187081237,14.6997457072407,13.1685080800356
"Up","AC083799.1",1.74382990145751,"4.90e-02",NA,"NANA",NA,7.01101815895403,7.94877163342992,7.28939148339445,6.8687885201488,7.7275998009823,8.1907031025973,10.0715705307716,8.39862660568504
"Up","ENSG00000175197",1.74294184458187,"8.32e-02","DDIT3","12q13.3","protein_coding",7.62317130874235,8.19925674559128,9.07770945406995,9.02964197613174,9.71607635737439,9.25827276458228,11.4005304540288,10.5199821966985
"Up","ENSG00000101745",1.74239364616658,"5.44e-02","ANKRD12","18p11.22","protein_coding",11.2090163810714,12.1252956896346,11.6170483585426,11.7062868320619,11.9044412636043,12.3103663940805,14.5159915986189,12.5260882096415
"Up","ENSG00000142166",1.74128202430757,"4.49e-02","IFNAR1","21q22.11","protein_coding",10.8165411026775,11.6664553668144,10.5215822262657,9.54948823985907,11.4094704787682,12.0126320809202,13.253620864715,12.5801653305755
"Up","ENSG00000117151",1.74077813315936,"3.93e-02","CTBS","1p22.3","protein_coding",8.21222823699608,9.93896250537675,9.4518172008834,8.53084230900203,9.47409114565466,10.2821468714825,11.6362075075304,10.7150259274465
"Up","ENSG00000131389",1.73635877029223,"7.62e-02","SLC6A6","3p25.1","protein_coding",11.7318362305608,13.343355287378,12.4547805832879,12.213264142494,11.6448117478114,13.2065871699665,15.0958469997226,13.3157937829449
"Up","ENSG00000162413",1.73367650672687,"3.69e-02","KLHL21","1p36.31","protein_coding",9.91301453324027,8.65015304918312,9.44793507825742,9.38286379647691,8.83270311399859,9.83077643570623,11.779427769404,10.8955155726875
"Up","ENSG00000184384",1.73089114419375,"8.50e-02","MAML2","11q21","protein_coding",10.7502823551114,11.9244119677462,11.8333620977652,11.4924887217774,10.7306007730597,11.950102214351,14.2273869873851,12.1021134239309
"Up","ENSG00000034152",1.73005998576114,"4.19e-02","MAP2K3","17p11.2","protein_coding",10.0546051407057,9.82126702626707,10.6706039447973,9.77292111353719,9.99716986717099,10.3244760994695,12.6454793344056,11.6518636343392
"Up","ENSG00000134802",1.72946765314316,"7.96e-02","SLC43A3","11q12.1","protein_coding",8.45926485667548,10.579763637842,9.74229233935654,9.54385718396095,11.0107092775616,10.9227298430061,12.1873357764699,12.1069086617449
"Up","ENSG00000075884",1.72876224094418,"8.47e-02","ARHGAP15","2q22.2","protein_coding",8.96070934765432,9.93766280983709,10.3069033905124,10.404660276316,10.5039875633529,10.4453582278627,12.8702044451357,11.0610809169341
"Up","ENSG00000188313",1.72783345927127,"3.37e-02","PLSCR1","3q24","protein_coding",11.465281354862,11.7502784844856,11.1802755725511,10.4455004238551,11.9401593830534,12.3151453168932,13.9394145837759,12.7371333572928
"Up","ENSG00000164327",1.72459705791304,"4.14e-02","RICTOR","5p13.1","protein_coding",10.7347348447611,11.098365802274,10.4898374753959,10.5056374064155,10.5225140429688,11.5423937897127,13.3904807358992,11.3614237195414
"Up","ENSG00000198933",1.72108010781878,"8.42e-02","TBKBP1","17q21.32","protein_coding",6.56826768504323,6.02210774071521,7.80851053250115,6.91605128692553,6.52098311791559,7.69985236114247,9.49229778937837,7.7879793004315
"Up","ENSG00000104043",1.71958033332597,"8.97e-02","ATP8B4","15q21.2","protein_coding",8.02038873201869,9.34848479473809,9.36801472863396,8.88570744424562,10.0306900699078,9.70824561341409,11.9360658396627,10.3761046199414
"Up","ENSG00000143384",1.71828239632161,"8.37e-02","MCL1 ENSG00000143384","1q21.2","protein_coding",13.2759367989653,14.8015630408793,14.1216440933849,13.4479174814966,13.9566718148269,14.5006709253491,16.7581106187639,14.8992676825941
"Up","ENSG00000100055",1.71609509207996,"9.61e-02","CYTH4","22q13.1","protein_coding",9.44811297353849,11.1687405771532,11.7332484142393,11.7815868324955,11.3894234152086,11.6590071450995,13.8245107912128,12.7908523703703
"Up","ENSG00000137575",1.71272909368638,"8.11e-02","SDCBP","8q12.1","protein_coding",13.1015846905685,14.3742761639931,13.5885971615522,11.8592092120545,13.8388386762703,14.3211418607261,15.9706502854139,15.0823217089401
