"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","NSIP_73","NSIP_117","NSIP_122","NSIP_173","NSIP_179","NSIP_187","NSIP_197","NSIP_203","NSIP_80","NSIP_63","NSIP_81","NSIP_82","NSIP_84","NSIP_93","IPF_182","IPF_202","IPF_92"
"Up","ENSG00000163032",2.36657607789254,"9.52e-02","VSNL1","2p24.2","protein_coding",6.28719939204901,3.99796572414005,7.10423633443581,4.53073484347871,4.31063174436948,4.11880825680551,5.39543241777931,4.71216864863328,3.96567884140836,7.17908395439091,4.62980471937431,5.17732507843356,3.50807619939805,3.94926092785032,3.76305373667929,2,4.06689449040812
"Up","AL161756.1",2.36568742154058,"9.15e-02",NA,"NANA",NA,3.84375041131145,2.89183327351249,3.62636927522772,3.22529013273404,3.66836945854255,3.08028247486459,3.53830925783272,3.25596286232855,2.4470454608871,5.23804974499865,4.67934453336611,4.79261381503152,3.50807619939805,3.28148059985997,2.72504499626655,2.64733385721486,2.39942685388785
"Up","ENSG00000149328",2.36386812352129,"9.79e-02","GLB1L2","11q25","protein_coding",7.48610099612979,8.4742083091291,5.61726235220342,4.97842804681461,7.09897627526297,6.49954812434648,2,3.82584761009309,7.66058125403767,6.71729444222586,10.9795863860031,6.93754210648837,9.50574721271433,7.01082238282391,5.67278053058856,4.39150173587983,4.97419005015275
"Up","ENSG00000125398",2.35934859050025,"9.43e-02","SOX9","17q24.3","protein_coding",4.25837893425759,5.87661714008258,4.48340849898263,3.10224038515562,5.05794495074198,4.85617305935302,3.94740757811338,2.54868811505941,5.73880557055419,4.99034085457125,9.21188686295862,4.60451325830629,7.86644119032192,5.63773379889113,3.76305373667929,3.43232502399191,3.4617438179318
"Up","ENSG00000275399",2.35360886896246,"2.67e-02","NLRP2","CHR_HSCHR19LRC_LRC_S_CTG3_1","protein_coding",6.40038730736497,7.58015768573049,8.13545353096517,6.81469322499118,7.12377267084271,6.80579241226451,5.10737928940623,8.11387460322798,5.55037668614597,5.51348137722355,6.58014233205144,6.0591022991858,7.64264138416226,6.105734786087,3.93714077613897,5.20334676080083,4.97419005015275
"Up","ENSG00000204147",2.35016974510444,"9.79e-02","ASAH2B","10q11.23","protein_coding",4.13295960267193,5.15602046733229,3.97169646135579,3.95128775612061,4.83583399300754,4.25976364166191,2,4.00284913048562,4.47003428744554,6.9893021000564,7.54299065203422,4.79261381503152,5.99295912786671,5.0275815939825,3.76305373667929,3.82709526915926,2.96860794519013
"Up","ENSG00000116117",2.34831983591757,"7.22e-02","PARD3B ENSG00000116117","2q33.3","protein_coding",6.08192647399428,8.24931216315129,7.05072794871527,5.23426226877497,7.30814883273847,6.20049028144749,5.52041786380177,4.81061061225387,7.72144082393227,7.74404847909345,9.77164315650975,6.04065861083695,8.64756123612987,5.93629234840246,5.81342656933588,5.24702593793193,4.81980965671156
"Up","ENSG00000177694",2.33992163396114,"7.95e-02","NAALADL2","3q26.31","protein_coding",5.95796886938548,7.77306440575507,5.92542824094797,5.47647993396954,6.77297658685234,6.36557501980821,6.10337866618775,5.07108979917809,6.77269348256892,7.51275863342215,9.81523137172859,5.8205001933093,8.68800454264445,5.63773379889113,6.0592559805511,4.60796680413403,4.31825829309929
"Up","ENSG00000157765",2.33959009894923,"8.73e-02","SLC34A2","4p15.2","protein_coding",8.49880221838521,10.9669872770427,8.64901014017325,5.61796092544255,9.33821678416689,8.18085782757602,5.52041786380177,6.98973872637945,10.133813722628,7.95491734323622,13.2619849312145,9.01948534822352,11.707013136219,9.78243226228373,7.83677974616298,6.52885690335964,7.05386571203663
"Up","ENSG00000073282",2.3367178837803,"9.46e-02","TP63","3q28","protein_coding",5.57957057945795,5.08506927758177,6.11114267033024,4.94300670885012,5.91279926221157,6.20049028144749,5.25858314522028,3.72847557298248,4.2117771610493,7.36426223828992,8.14651211865486,5.94472832694675,8.74999495118664,5.79472248197718,4.5331436987072,2.64733385721486,5.26492112037013
"Up","ENSG00000125266",2.33022295845459,"8.77e-02","EFNB2","13q33.3","protein_coding",5.1646967681563,6.61630733957453,5.28789660039172,3.6334824279039,5.33775478978556,4.44831957360638,6.10337866618775,4.00284913048562,5.40952772358893,5.98964843466949,8.39655306542329,4.44536383967442,8.11700824440967,6.0856112856002,3.76305373667929,4.39150173587983,4.57149455594693
"Up","ENSG00000133026",2.32981237159746,"9.80e-02","MYH10","17p13.1","protein_coding",6.61494293243889,8.02602402164199,6.21208245581034,4.37995922093165,7.17212239332372,6.18289332813024,7.81331007227042,3.82584761009309,7.597040839652,7.31116091804306,10.2588533754447,5.98386916057795,8.82017405367715,6.20234557914916,6.02108445016304,5.68836962018643,4.60969372818087
"Up","ENSG00000069188",2.3266531419924,"8.95e-02","SDK2","17q25.1","protein_coding",6.08192647399428,3.99796572414005,3.80934059627514,3.54174466509382,4.05963290925767,3.7873447358999,5.25858314522028,3.72847557298248,4.42194948525456,6.44889115382469,7.19681463421452,6.0030484337966,6.41192483211917,4.52847400278139,3.85272150542818,2.35967353075619,4.01090376021409
"Up","ENSG00000109501",2.32544131482578,"9.62e-02","WFS1","4p16.1","protein_coding",8.99416295814113,8.36239252484954,7.10423633443581,7.2217924803391,7.81900486883133,7.49608589386194,5.74195275447813,6.59321919180343,7.76063280423572,6.11887208587092,11.5153915897357,8.4873714438605,10.2098861450936,8.4444596009974,7.03461219748548,5.33060659562778,7.00454279697036
"Up","ENSG00000163701",2.31823940809556,"7.87e-02","IL17RE ENSG00000163701","3p25.3","protein_coding",6.37291191742439,5.28824163077864,4.11761552266629,3.95128775612061,5.12498237426877,4.85617305935302,5.10737928940623,3.38936987454512,4.94860887071306,6.11887208587092,8.23199856226904,5.79871426580199,7.21131520725374,5.63773379889113,4.42035158659662,3.82709526915926,3.7622971707875
"Up","ENSG00000216866",2.315005214829,"9.30e-02","RPS2P55 ENSG00000216866","Xp11.4","processed_pseudogene",3.25960551560914,5.04824076989616,5.40623899464047,4.90669376222252,2.84173207925936,4.44831957360638,2.96515226467177,3.25596286232855,5.43397831500712,2.58129044769608,3.05736681705879,3.98710978950638,4.46647848868328,3.75907289273111,2.52135378127656,2.64733385721486,3.1864595021007
"Up","ENSG00000058453",2.314634485975,"9.39e-02","CROCC","1p36.13","protein_coding",8.39335784272595,9.92549924498721,10.0826980866418,7.24379285625943,9.64271843502503,8.6271502883398,8.76296610701789,5.89555942819855,10.6221678902135,6.34704840018325,12.2109992607686,7.57880246910161,10.4611681325393,8.29911011447118,7.96797912419356,7.43253153986798,6.99013517052384
"Up","ENSG00000287151",2.31429666847428,"6.13e-02","C2orf27A","2q21.1","lncRNA",5.37319525259546,5.79004086919998,6.6798029920107,5.78730783707279,4.95115965992678,6.62213037657482,4.5264063487638,5.25715651802968,6.26019718775172,6.48130143669737,4.90434491045513,5.53446183173447,4.46647848868328,4.94062817404899,2,2.35967353075619,4.97419005015275
"Up","ENSG00000153246",2.31252358421046,"8.73e-02","PLA2R1","2q24.2","protein_coding",5.60340927070476,6.53877684078364,5.22487408736901,4.62315333626854,6.60702937138029,6.16507908682196,5.84114527299477,4.00284913048562,7.22205320882979,7.8717866295732,9.23898542545958,5.94472832694675,8.35131789542104,4.84809589644682,5.31087520349607,4.13672492353493,5.00317831953391
"Up","ENSG00000171992",2.30928931823181,"4.84e-02","SYNPO","5q33.1","protein_coding",7.09021368462968,7.70371167517003,9.06345431304664,9.32395484617246,6.92178953599169,7.18743170825994,8.38969502833352,7.74830198052441,7.56971686560646,7.21806998781704,9.83312549665339,8.90434610419207,10.2147795047356,7.5407025420622,7.00558208126852,4.46732331847426,6.55387398535744
"Up","ENSG00000071282",2.30806980607215,"7.87e-02","LMCD1","3p25.3","protein_coding",5.62686045247866,6.24535742474041,5.28789660039172,4.2699091338802,4.87530911153504,4.38816477902986,4.26576039407477,3.51147808898606,5.79651651402993,6.66181573129556,8.22784243147618,5.33699800000622,7.40643569867934,5.06916883143675,3.85272150542818,4.39150173587983,4.01090376021409
"Up","ENSG00000144152",2.30733215609318,"8.44e-02","FBLN7","2q13","protein_coding",4.0659091460829,3.91856966577119,2.50331830210367,3.87815610517221,3.66836945854255,3.47670315033788,2.96515226467177,3.51147808898606,3.96567884140836,5.84770107485511,5.89126936907881,4.70162696879682,5.35353858251001,3.65366763789285,3.06229695910242,2.88706236990893,2.84595928035154
"Up","ENSG00000228623",2.30045145635054,"6.29e-02","ZNF883","9q32","transcribed_unprocessed_pseudogene",6.08192647399428,4.51233531153081,5.3482808915156,6.87231972659637,4.47382667614337,5.52052664717957,4.74709030938281,5.89555942819855,3.18355605042243,6.68982174894947,4.08521688171898,5.17732507843356,4.46647848868328,4.11727199874549,3.56503976311573,2.64733385721486,4.12079316996644
"Up","ENSG00000176732",2.30036583481843,"8.01e-02","PFN4","2p23.3","protein_coding",5.09913887805694,4.97163736083822,3.80934059627514,2.46706319417919,4.57319354398661,2.73869869445858,4.26576039407477,4.30258729631569,4.26725964355833,4.45040165759426,6.52701051683106,4.70162696879682,5.25563198215739,4.11727199874549,3.56503976311573,2.88706236990893,2.71190683377629
"Up","ENSG00000165895",2.28988347850012,"7.67e-02","ARHGAP42","11q22.1","protein_coding",5.95796886938548,8.07261539410877,5.96453295606815,5.01300051303595,7.39219300264766,6.33403479867952,5.39543241777931,4.98937964386513,7.78459791808706,7.31116091804306,10.8557749125067,5.90449590445023,9.69972855323885,6.60709904536461,5.92098850777563,4.67346021368708,4.36367277929082
"Up","ENSG00000281244",2.28540960171778,"9.27e-02","ADAMTS13","CHR_HG2030_PATCH","protein_coding",5.40066529813455,4.8050298010609,4.77496230828375,3.10224038515562,4.05963290925767,4.04280544802019,3.94740757811338,2.54868811505941,5.04699933277444,5.38232859503352,7.16238623048992,5.21070476417052,6.41192483211917,4.33747395727283,3.93714077613897,2.88706236990893,3.28417482046161
"Up","ENSG00000149050",2.28515107889878,"8.51e-02","ZNF214","11p15.4","protein_coding",5.62686045247866,7.92299206747748,5.61726235220342,5.59532341429508,6.84433638454571,6.44153465802101,5.25858314522028,4.36871099903328,7.58070863322087,6.9435095838254,9.7118941719247,5.61146123216047,8.04190014206747,5.7442674724953,5.59695746479728,4.79615033089044,4.85203565412409
"Up","ENSG00000175773",2.28102750137371,"9.85e-02","ZBTB44-DT","11q24.3","lncRNA",4.42816758448784,3.91856966577119,3.41677511362933,2.46706319417919,3.91559810809784,4.04280544802019,4.26576039407477,3.62405284724942,4.32068719088979,4.89732374772934,6.83089884006143,5.68455841646457,5.79806454980817,4.74921951379496,3.45481066498607,3.57625534973601,2.39942685388785
"Up","ENSG00000178498",2.27660781548391,"8.38e-02","DTX3","12q13.3","protein_coding",5.9205041058429,7.95318818727512,5.3482808915156,3.8011184580857,6.44594278757604,6.49954812434648,4.26576039407477,4.81061061225387,7.66058125403767,5.84770107485511,10.6552810337223,6.04065861083695,9.18679878452006,7.0632161630434,5.10731552294055,4.8537923091358,4.45042562623685
"Up","ENSG00000198483",2.27621010607711,"9.71e-02","ANKRD35","1q21.1","protein_coding",5.03045954964208,7.64325693887904,5.80132144797039,5.17443004116605,6.29401139651114,5.57550722899411,5.52041786380177,2.30027309215264,7.06654035933398,5.84770107485511,8.45461341900646,5.21070476417052,7.85812506667536,5.63773379889113,4.58639649659158,3.27242787065032,5.16584686707258
"Up","ENSG00000282873",2.27551936559677,"9.85e-02","BCL7A","CHR_HG2247_PATCH","protein_coding",6.08192647399428,7.72720163981924,6.33654223138553,4.02089045758475,6.78338950174175,5.77660205188292,6.2549810864739,4.49250688010998,7.58070863322087,6.54401623129827,9.85215107276392,5.17732507843356,8.70433365492629,6.48949467842517,5.34217505692339,5.11180898329574,5.33500275275165
"Up","ENSG00000205861",2.27107544904096,"7.82e-02","PCOTH","13q12.12","lncRNA",3.25960551560914,6.03558740852588,3.97169646135579,3.8011184580857,4.31063174436948,4.25976364166191,4.26576039407477,3.82584761009309,4.72907550722654,4.89732374772934,7.00614237905434,4.99775509354719,5.42284083874357,4.89510376816279,3.20533268868981,2.35967353075619,3.95265199442801
"Up","ENSG00000071539",2.27082767922125,"5.36e-02","TRIP13","5p15.33","protein_coding",7.85716543832742,8.5551897443741,7.18922990338111,6.58120451239646,7.24173819898395,6.99917522760085,6.9760256451457,7.25745477770537,8.16657255346457,7.09780145689252,10.4287076762107,6.81266599833082,8.71358226076718,7.16261927570704,6.13269655236063,4.46732331847426,6.48361685725818
"Up","ENSG00000078596",2.27049780646243,"9.73e-02","ITM2A","Xq21.1","protein_coding",5.34519198647526,5.59954662521567,3.97169646135579,6.21610300837194,5.44658798074277,7.70776501680456,6.2549810864739,7.09114888159264,5.22568336376558,7.13901506939197,8.7581973235348,5.30644596384918,9.5593091888096,6.67601322300246,4.58639649659158,5.75038805881316,4.78684733680273
"Up","ENSG00000158106",2.27014115111242,"8.03e-02","RHPN1","8q24.3","protein_coding",7.18804970627918,7.53428646787664,6.27565405426808,4.08728916612718,6.71975390552519,6.09153741535084,6.9760256451457,4.23328672601881,8.4830143322067,3.79947476045818,10.8469949510156,6.23162591279719,9.06382608136506,7.23748735879924,4.82664415912403,4.60796680413403,5.46571200704572
"Up","ENSG00000239474",2.26952340618338,"4.71e-02","KLHL41","2q31.1","protein_coding",5.13229017026824,5.64957968498322,4.68417045242146,4.15076592247852,4.66615522717975,4.32539221600764,2.96515226467177,4.16048855306502,5.59442788606413,5.94386708637019,6.41448984767333,4.32858986993366,5.99295912786671,4.94062817404899,3.20533268868981,3.09257416188522,3.82857896750334
"Up","ENSG00000187079",2.2653250787978,"9.81e-02","TEAD1","11p15.3","protein_coding",7.03868965128478,9.39451932560239,7.03244152515855,4.57768400003789,8.54367161715195,7.75020268746922,7.60328444401898,4.81061061225387,8.59295902752856,7.39860745836271,12.1372981942696,6.52490399348786,10.8886836292103,8.23203611807206,7.0250002515904,5.20334676080083,5.83165717568292
"Up","ENSG00000166405",2.26242828778619,"6.18e-02","RIC3","11p15.4","protein_coding",5.34519198647526,6.67787800134378,5.22487408736901,4.90669376222252,6.17251244874631,5.52052664717957,4.74709030938281,4.76222911319094,7.08209467735706,7.23717492148641,8.58055184623444,5.94472832694675,7.59339186430813,5.26082350205273,4.87024065037807,4.31147318982634,4.36367277929082
"Up","ENSG00000206077",2.26125591312232,"5.32e-02","ZDHHC11B","5p15.33","protein_coding",6.04758332310072,7.31153384253096,8.91664285931517,7.46594447296088,6.80399253676944,7.74421605749507,6.2549810864739,5.77881429039898,6.97785813926731,6.23746658826966,9.23898542545958,6.26378622766167,7.7181024188664,5.3976964124066,6.0592559805511,4.73610911081379,4.75311425799765
"Up","ENSG00000165626",2.25568316940661,"9.81e-02","BEND7","10p13","protein_coding",4.99485360373861,7.22342762499573,5.96453295606815,3.22529013273404,6.54718237105774,5.10068509253164,5.74195275447813,4.36871099903328,6.71400184347081,6.23746658826966,9.12739640752456,5.45311997148596,8.12048911289273,6.2928908397472,4.42035158659662,5.3706485734771,4.22290153816116
"Up","ENSG00000101298",2.25290821874442,"5.91e-02","SNPH","20p13","protein_coding",4.88243859046041,4.14474144288596,4.48340849898263,4.02089045758475,3.12981107002342,5.06270376524261,4.5264063487638,3.82584761009309,3.39758669896708,4.79789354986234,6.22731947910754,4.74783755963818,5.48896607633967,3.75907289273111,2.90350334418611,3.43232502399191,2.96860794519013
"Up","ENSG00000233008",2.25141736083426,"8.44e-02","LINC01725","1p31.1","lncRNA",3.99558992813558,3.99796572414005,4.37147550095145,4.08728916612718,4.3671062235033,4.25976364166191,4.74709030938281,3.62405284724942,4.03124954081406,7.29301707910393,5.63922913737715,5.61146123216047,5.8824920032606,3.75907289273111,3.93714077613897,2.64733385721486,3.28417482046161
"Up","ENSG00000170500",2.24811928540428,"6.83e-02","LONRF2","2q11.2","protein_coding",5.40066529813455,6.144281672086,4.77496230828375,3.95128775612061,5.7734909412655,5.70443604347258,5.63543339728114,3.38936987454512,5.16854615331465,7.17908395439091,9.27769731741874,5.90449590445023,7.59339186430813,5.46155248408891,4.95366988657462,2.88706236990893,3.1864595021007
"Up","ENSG00000101004",2.24611500584317,"5.32e-02","NINL","20p11.21","protein_coding",5.5306779130773,6.38481867442403,5.71222519497703,4.32598326315776,5.87435035347833,5.3731443088864,6.2549810864739,3.72847557298248,7.11270908350604,5.84770107485511,8.18560901926968,5.88395098265851,6.96252760519008,6.12558145001016,4.68734477400738,3.82709526915926,4.36367277929082
"Up","ENSG00000133740",2.24488930812566,"6.13e-02","E2F5","8q21.2","protein_coding",6.01240266102175,6.26153575800357,4.58727885509461,4.08728916612718,4.98764006769713,5.46336747610396,4.5264063487638,5.11027251614126,5.59442788606413,5.98964843466949,8.05563936334972,4.83604210192861,6.85797621333987,5.3308825430193,4.42035158659662,3.27242787065032,4.17275051994046
"Up","LINC00506",2.24483011318618,"5.23e-02",NA,"NANA",NA,4.88243859046041,4.07321934745961,3.97169646135579,4.53073484347871,4.31063174436948,5.06270376524261,4.93845271276077,3.82584761009309,4.68900465501561,6.89621578722593,5.09894286604384,4.83604210192861,5.53142363222732,4.19446788501748,3.76305373667929,2.64733385721486,3.28417482046161
